0,ground_truth,Corrupt,Shapely
JPNtw3z5pD06EAd94oxh,1,False,1.0032080215598165
1b70a2a3b0be83dee7cc320c5089cf27abeee73ea537d4f4332d6e093313d6f6,1,True,0.9964387790855038
0e7143673832dd7d36b8a9e12632519a3398842affa1dcfa8c7ada62b8fe92c9,1,False,0.9956831662300658
7047468f505a123f56ccbd269d7a068c4386bd8f362c93e1c3debe636872cf49,1,False,0.9975167009608363
623be8e2b02633da3f5e6dfc384053e2c56c1569bef792719ac3aea52b32ee3a,1,True,0.9944879963193216
AdTYlL1J4j9HUiy87Dmg,1,False,0.9997922469103386
gyZztfseanvGp5uX2qix,1,False,1.0003773295917013
1ebbcdcba9cd9122f3dd11dd5fb327c9ace359c0612cc83143bea530a569d070,1,False,1.0035471517673487
1740.exe,0,True,0.9990844807931017
Sourceforge_1597.exe,0,False,0.9972491883590814
Sourceforge_4152.exe,0,False,1.0008746318509487
CNET_221790.exe,0,False,0.9971830776971075
fMe1zLP0EGjFXQrbdCqs,1,False,1.0039422768408535
Sourceforge_5282.exe,0,False,0.998420490498716
c666da0a8b5362097e6f268f64fc6726437abf1124b825916b75989743f85887,1,False,1.0010972467556942
4QlfSpex83Nsh2oBcWXv,1,False,1.0028115541416922
CNET_103723.exe,0,False,1.0039249487835242
CNET_38173.exe,0,True,0.9984365822199156
31aeb8e51051e3d4f523140e952cfdcbd12fa1f65bbb85e1b0050a67d61320b4,1,False,1.0020538710629086
Ek7vsbD2Zd4IfM8xA0lw,1,False,1.0070859990816383
Sourceforge_4096.exe,0,True,1.0044507183491937
3055e80c8ff0a09743234326bbb0823b7d5521394c14869d777061ebb538cdbf,1,False,0.9985531700173349
HBoK6P8VSAEZhR5z4Qq2,1,False,0.9983077178082954
Sourceforge_5876.exe,0,False,1.002270422375621
c3cdfa4c1d2371fc90358233ff0a9a67b6adbe3047c2614e2da327c1ef9eb98c,1,False,0.9951965941938046
9c6ef89802a2c9e031dca9a83e8094a37f4ca04cacdd689de8a5330e041278d4,1,False,0.9959929488665794
7f2479059d59945cd9c76bf5a6610ad025973fc6f194ad0be02a5b759a94ea89,1,False,1.0057276891379876
Sourceforge_2352.exe,0,False,0.9981641256519124
4wJsmEQAIdSi9BXK1g2o,1,False,0.9973651145756424
aBgtuX5CYTZnoksmANV7,1,False,0.9988056089841628
ibDT9XVyqJNrcztvEHgF,1,False,0.9979946091025319
529.exe,0,False,1.003552646574652
1459.exe,0,False,1.0005418282193126
163ed026f473e6c8d2629198ab0b942aadfaf407f3ce53fe5a7f11cc58553ec8,1,False,1.0035634991703197
7b6a2c47f68bdabc73a7dc13ffc5d8c241419161c13f88f85de0e4ab5e5ca7f2,0,False,1.0007022608901788
CNET_202696.exe,0,False,0.9998110190757045
EuaSn2m5IjW6pURYtfH4,1,False,1.0033543561308367
d548d7753334dfe422bfdb4c5c174cb25edde387144d8b9104191456e3633f11,1,False,1.009548736045653
a499cf2049b07ec712d16919a33bb8fe1e851bd3947af2963092f05b31f1718c,1,False,0.9956124345643137
02492e111817e0680c6b9d1acc067d6a667ab1e41e4b2a965c932d727419ba21,1,False,0.9993481588759916
3d85fdabc1c19961d706fda82011463cbf3f90e4a00edd97845b62bcc45cb3de,1,False,0.9950534465823304
b70a9989ed724a7434ad18b7b7a6723b79ad7d8aab775aeb61c9c883b68e0c44,1,False,0.9948825111036647
d456f952374d5b156285341ee12f53db9712e7261e22e2325da1c7e80c6b604f,1,False,1.0033374603442
Sourceforge_7362.exe,0,False,1.0035740045891441
e98bc106a610de3a5680f67cbd1d5442bdabc63b6769fee37a96f05a80f20750,1,False,1.0062682670688816
fEnNJU3pLTbSOeFxaQ0z,1,False,0.9981307462548726
C7cZvXSQWwI0ftjA8xLN,1,False,0.9943792372156756
CNET_43382.exe,0,False,0.9966520966334173
je0Ds6Gax5oiTCmPAcBR,1,False,0.9952396507008622
581bD2ouMmKpySGQszri,1,False,1.0013562609609612
Sourceforge_5789.exe,0,False,1.0037377427636
2189.exe,0,False,1.009651070593699
aaf3f519e595c585517241c2968d2ffdd53463210ae8a2876ea34f151f426314,1,False,0.9996738368913469
CqlFyksTYLVw0eQfJZGD,1,True,1.0037734783940395
cqoIY36dhwfDNrnlHJsx,1,False,0.995628688580987
99ef7b72436339cfca5e3b632904f2636acfcfc56db01bcc3c2bb5142741bf51,1,False,0.9965185002384214
Sourceforge_6012.exe,0,False,0.995507195120048
CNET_207733.exe,0,False,0.9991304467430231
31374a4131c3961a0c393432f86712bed0920398ef0383ab8533fb036941e44e,1,False,0.9982903983570537
Sourceforge_6233.exe,0,False,0.9995151971259392
erWsqub0mkpO1NyCoDlB,1,False,0.9961851809322066
dclwUqBMsAQPvHS9KzpE,1,False,0.9997012234482515
CNET_236633.exe,0,False,1.0069541031790445
Sourceforge_1966.exe,0,True,0.9981977290029588
Sourceforge_1076.exe,0,False,0.9986127254733139
dbc65177fd21d6523b751d9380f8e668592465d56ea548dbe6bfca27aa0d5188,1,False,0.9960017435045673
3IxTl7gVswPM9eJDkapX,1,False,0.9988087977311894
Sourceforge_2161.exe,0,True,1.001033252516743
3911b8d30f3d6d8725e272857398404e8e02c2fd8898e017f5ced3fc905841b3,1,False,0.994520698555662
Sourceforge_160.exe,0,False,1.0103430221903629
gmqz2kCeo9bVnEhWwBLT,1,False,0.9950704685794293
5f4b1e025fff8f9e7e8ea938332f6da109cc6917e3a1e38996e6f99016d89384,1,False,1.001749310349629
Sourceforge_3308.exe,0,False,1.0030679167566101
DH7q2gbnvTQ6CSFela8h,1,False,0.999467633704623
Sourceforge_3584.exe,0,False,0.9951037838369919
CNET_33582.exe,0,True,0.9972439375480108
CNET_108146.exe,0,False,1.0033478364154147
jruhTVpPOJAywFSdmcs5,1,False,1.0020925770060825
Sourceforge_6328.exe,0,False,1.0013922903714725
4L1CmOTeP97DlJRjf6BA,1,False,1.0098445803026825
cfedadf3824f0e8c910b6938fd28163f9978df0073b22111da4f19b554bb854f,1,False,1.0088644337928476
425313e19020f9d4dae7af150aaf6149dee1e3eebc927243f5e63a3eb44fbbfd,1,False,0.9993601092398985
J8BKYxOaonACvqH5GT7m,1,False,1.0037809427310362
387d26467015fe41d1a694b0dc9f3a4a52e7e57f4ec0cfc63d636bef1d9f4df7,0,False,1.000581716217255
859bfe7013c87bbafb40ec4505ad70e74327bab069a2c8524bd7263b28befa22,1,False,0.9951761916018377
ef9e7ef2b914a234188bf7e7925d596ec1bdd0e2a1d6bf4fc0d11bfc3cf815c9,1,False,1.0032754288097083
Sourceforge_2277.exe,0,True,0.9963723070940397
339870a52cd23a552ed138792509ae951c0c103560ab80f739ebd44733012a03,1,True,0.9989676160111244
0e8078997390e53ec0f6e94ee705f1ae07e045a8c710e705450e1c1b0443339a,1,False,0.9949196234535972
a8614ba7b98ad576032d8610ff9b74bb402e1498c41f9f330e7a0df326852de3,0,False,0.9950537715957627
Sourceforge_2911.exe,0,False,1.00648506806702
Sourceforge_237.exe,0,True,0.9930730277055885
e5c6eb60211ec6b21425f7cd63d597109dfd4c867b5645b52d05684be59097fd,0,False,1.005222638414162
Sourceforge_6672.exe,0,False,0.9972289113756984
ca43c51f611cef5439af82768d2a59e3ee5a108cea46528469c1521002c52d88,1,False,1.0049542618783005
ab9a7f997da81bd7202c49bf0f40ab06b89fcafda9f91f89a0b186291890e099,0,False,1.0021177219701187
6a6addfca82d59b63c2e432f338b09fcdaa9da14489d8c494074660f48cc0242,1,False,0.996170313834687
180a6e9aa80734acdcbb0c78954d7226d3fcca60421a81b6fff828bf79e84169,1,False,1.0022315137545232
5chuolCpgextP9bqGSBW,1,True,0.9977004606013017
6hFQvE8Ae5NfGVkHnC7t,1,False,1.0016191130865721
Sourceforge_5867.exe,0,False,1.0041749954580008
Sourceforge_831.exe,0,False,1.0013984828691362
hS8m6ZTrn1yFukDsq9aj,1,False,1.0036698921148617
IO6DAy90tiLWnlPEbf5K,1,False,0.9993385727266562
426.exe,0,False,1.003363356380373
Sourceforge_7203.exe,0,False,0.9979012321627347
09a0d6a0c441837ea7422cd4ed81d634b7a765be9549802263b35148fe02f3e9,1,False,0.9938422501660177
1060.exe,0,True,1.003318828798998
Sourceforge_6884.exe,0,False,1.004564514965911
0FdOaDWrfBU6TqwCRYxA,1,True,0.9967506959046496
iCIfFsxNyKkVzZv8cGma,1,True,0.9951361825146521
13df47f0729e6cb4f6c115f02f4d0402b7a5aec716365b3757c63ef496e2575b,1,False,1.0018560612731693
Sourceforge_3475.exe,0,False,1.0010336276993728
c1ab0c53027e46033b316691e66cd0057906b2a40d04b26ed6cb094988f58214,1,False,0.9985404100223242
182.exe,0,False,1.003384222086135
Sourceforge_5030.exe,0,False,0.999934964650209
9xTAMrBbq2ugRtDJ3lGU,1,False,0.9995714770057961
575c6b83dc27d675dbb398591804e9a788b6ae312b02ccb5e842c4b6af0818e2,1,False,0.9965140777723256
Sourceforge_6966.exe,0,False,1.0027847537756085
dUfv0TkQX9qN1PzWpcFl,1,False,0.9989358795105352
cehUQsv6zANDEG2iYkng,1,False,0.994208632148338
Sourceforge_1136.exe,0,False,0.9959198318703866
Sourceforge_2823.exe,0,False,0.9983493250097187
KXy5fwEeZon9r6bHAvRg,1,False,0.9993091068228034
639dfb6bb9a11a0b1ad03c560235d9c36cebb009aa2518e63f0a374c8de731eb,0,False,1.006179145531264
CNET_101548.exe,0,False,0.9956023655792187
d503c8474ff26f3b8b9bc7de1e7edeabd3c5b3a7e9f4fff1bb701535a729376f,1,False,0.9976909218603189
kg24YRJTB8DNdKMXpwOH,1,False,0.9936200791677973
d3f067d5193b90104a5bbc755b520d23f37319815036a4cce461a995b1bdc065,1,False,1.0032157941006152
3a0lJWnNRb8QIxVHALGd,1,False,1.0040869054535575
i2zSbNFKQtwAYH8n7Cfx,1,False,0.9953178693125836
C9KZx8YrJejnW5B0sqgQ,1,False,1.0049392875696201
Sourceforge_4795.exe,0,False,1.00001918776236
209d3eb1734c2f365bb752613949e291f3b33e8c882b6e46d25bd4c6e051229c,1,False,0.9961868137410573
Sourceforge_6597.exe,0,False,1.0065117626903832
AkqER5MCoYvp4mBzWgD8,1,False,0.9959268829956872
5c3abd3f0587c0016f660130e0acf4dc3bde84ba45d30b67085a4d051742aaad,1,True,0.9993193271467311
Sourceforge_6657.exe,0,True,1.001720613156455
Sourceforge_7804.exe,0,False,1.0108118812814417
7dbc22b03e1b10a32d33e5adbce8b9e40bf7380059b7bab089ebf07c7def2762,1,False,0.9995968573302703
670141c9dd5e6b730b941752b046d085566ffce0bfcc4f63fc50241db9d0921d,1,False,0.9989994333238491
Sourceforge_7047.exe,0,False,1.0097336184496297
Sourceforge_1442.exe,0,False,1.003380934104565
ff4cc20a94f3da13f940c0a284ad40954258b28ce2834c1e0cd03856ed8aad05,1,False,1.0000541353540917
Sourceforge_7540.exe,0,False,1.0082940438211294
1633.exe,0,False,1.003068815665451
ChvufROr8IQNFgstPBJW,1,False,1.0012323359708382
c5sd6UhgaKivEtPoBQA8,1,True,1.002525873094162
1rpACyIiMJjE8mxc3NK4,1,False,1.0095958996512169
fc7bfcfcf55a88a60f8c9890e6473172471065a3d93dbcfa449f06f7dc66184f,1,False,1.0002511250108403
Sourceforge_6343.exe,0,False,1.00730679895891
2b672dd0e086dd4196087712ba0e34af205f518231545646c81d01411fe9bda8,0,True,0.9986316452910607
8bd766a28c09c082789e0955641e5b39fb46004602b7e73961f8a5568b4fb6f9,1,False,1.0003649919230557
CNET_44915.exe,0,False,0.999997396603834
b1FSAcmvx6wItGUPHoWi,1,False,0.9981084841683708
Sourceforge_1001.exe,0,False,1.0025452719042156
0MpJYhdbf8T7InoqcXr1,1,False,1.005019542756396
bqdDVk28tEPlRyvALWuw,1,False,0.9988839328070046
89966dd362b436e2a9f2c8c60424c4d6c29197c7001146a71acdf9e29600a348,1,False,1.0009031279765217
8H7F04qlbk1nuVtCmRzZ,1,False,1.00084759166055
CNET_101677.exe,0,False,1.0025450222863865
35i2FSK0EnVOmNHpd8QU,1,False,0.9927301971500488
92efad6b503879d45151791b9ecb4f0b8240b62c0f0a7f00aebc4986e74dda3a,1,False,1.0093036675190774
5d7d10052468e1d292ead6cc3b97b869cabd8a4160792a0e856c54e734c49fdb,1,False,1.00143751243327
6KDiSvjJq215CNuoGzH8,1,False,1.002323499593825
647df4453044059c24cfcc2e37824159f29474bdc0b5755ae1a832d019aba289,0,False,1.0029245215810028
ee4cb8147930b79304f60f6160cf2532f3004cf9d4d838576f3cbb850c085294,1,False,1.0017313883229229
702.exe,0,False,1.003354180168217
0562b4e5b58e8deb76502accaccc38ec5cfeab95be2f1c9f35fdd3c24b1b77a8,1,False,1.0016523186791468
kbiU1Na2Kx7Cm6sovIBy,1,False,1.0054871552028715
4e3b4288c6eacc559b76cb86c7caf1f44beae471d8008370abf43c150cd898e0,1,False,0.9999030917781099
Sourceforge_555.exe,0,False,0.9962298892796808
EVYzBCh5WsU7RbHMgvFK,1,False,0.996895162174348
Sourceforge_878.exe,0,False,1.0054158723170263
CNET_262468.exe,0,False,1.0043442809171688
f0jhPJ2913c56yY4mwEi,1,False,1.0010502080264938
3bapyeGYC5Zot4Sm1NOd,1,False,0.9977909753515457
2IyqEP09z683Sx5XWmao,1,False,1.0026244036481804
HgcNkyo38ZnXM5ePvLQT,1,False,1.0042719791786507
02edbdacb4bbf629d577ebdbddeb517af57790f2dc06dca4e412be4760381af9,1,False,0.9955384954477917
2e24fa4b77e00baabb112903fd816861813feaadddcc9e32c31b516e48d489e7,1,True,0.9982575301877336
414c6bce29329112623ecd04755efb2e2e3afe09692f581ac773d8aaaa767098,1,False,0.999450191708734
Sourceforge_5153.exe,0,True,0.9975462738830603
626a065b493acc0636e75406f146741896ec430ae30cb7cc2ebaf70cb6640afd,0,False,1.0050006735386952
BbYwz50Rv8TM1CrPDnkI,1,False,0.9968794685878389
2307.exe,0,True,0.9908036121393248
97c4e3a8a64210080ff55dff27702f80a70f150537ac151c514007d1bc4ced38,1,False,1.0004552717191075
24cb7f01e7145bec55d36a8acc1cc1abd754ef76615097aeb792fa5025bc7cd1,1,False,0.998871316631971
DivyGH4pxZbNF8jSKEnr,1,False,0.992489016650147
Sourceforge_7673.exe,0,False,0.9952520983219246
103.exe,0,False,0.9989052622695097
CNET_264607.exe,0,True,0.9949754434288077
0509bc226d70b92af463faf227768d9233d1d6ef1d3544d34655758f61a6d0fe,1,False,0.9975991509533235
93ecd9e9e4aafc2db6e79a03ac2d2f3e25aed736c28006bff1afef89622a890d,1,False,0.9955272166340233
1c71f8ea6feb7151e43dd7a022fed82103545c6e079231fd59df26e00bcdb66b,1,False,1.0033229026985249
95v7GINU3kVdepaZEhJo,1,False,0.997916465041324
iQy8orOf7tFLkGpZ0CBj,1,False,0.9937070023279743
2riyIFwQHLl3GnakxJEj,1,False,1.0040884117766804
Sourceforge_1473.exe,0,False,0.9941076053225112
f028c3150e3a09ef57a74a54d8385b3f8b882e4ff5deee6fe21a6bb1246af799,1,True,0.9974978624589488
b00ef999bf0f3b740c17d0cf0c144ca54dbe9ef7884951408eaf44bc3b5817cb,1,True,0.9928233486463188
3d9fac9666285fade4c7d186f08f7efe02ab4b6307acdb04e6bb0cfd2bc79e58,1,False,1.013846724824153
1128.exe,0,False,0.9936632145426721
crKe1xWtHpsz20LdiVMS,1,False,1.0000913716539326
Sourceforge_7399.exe,0,False,0.9954978923498373
Sourceforge_809.exe,0,False,0.9969459564146427
1S9ui2XqltCJAOGUPw7v,1,False,1.0003672462837423
df12e7f322e9bb39296304bbaa479eba3d9628dd22fe13ec0dbaf8815f746d00,1,False,0.9977215460590917
Sourceforge_7527.exe,0,True,1.001338104139085
385.exe,0,False,1.0029452144343423
jIDdt1WG4JV3zMa0XSb2,1,False,0.9975345627712098
498313c92444015ae0e5a820b7b586250a175052284a0e1c6a2a0eb9c6e51146,1,False,1.0024040228446853
50b0f4a288f76c6434b4d6bb9d6558f374b3897c0bd9f08ac4cf5640ed464d8f,1,False,1.0058634928292185
Sourceforge_7499.exe,0,False,0.9947237878723634
Sourceforge_4668.exe,0,False,1.0024927586576922
305595fabe9cc08288de32dd075741c9a77b7f27298d09ce09dc8ab92ea6f400,1,False,0.9965413865554343
9EbqOQ5sCRtSVzg3DyMn,1,True,0.9998587451717654
Sourceforge_6416.exe,0,False,0.9959676447630825
JqmwBOLiagP4M2XkErvC,1,False,1.0004538911650616
424451b348b3596f08e28772ee3afb3f16676687f6192746f132394c25112814,0,False,0.997036363749144
Sourceforge_336.exe,0,True,1.001848675336418
jP2yCZi31GWFOEVB4k8x,1,True,0.9975619318784446
gQePb628SxKWtsRZcFV5,1,False,1.0085001828259332
501.exe,0,False,0.9980538991197463
eu3NlqHJxfOcWkZIR87P,1,False,0.9968889381545426
c6ca0cd9b0da2fc0dc57358298f0cd5d171858572003fb9bc386206eb92a598b,1,False,1.0038619990677795
Windows_28.exe,0,False,0.9935817479165365
50a9a6458ceae24a426b09cbec183d1e4e29c48df41f92ab06b7dab7554b395a,1,False,1.0001761808206127
f4a29ef9322d68551447b572645dba6dfc3fee4be8cb4ceb1f6e19006e205939,1,False,1.002817971840477
HJayuX4Fh0GRBoALP6jx,1,False,0.9985516197082454
Sourceforge_2071.exe,0,True,0.9946827825696846
a627db52d903346fed03bee147614e8ab0c7e75f650b24ea20f8699939c44db0,1,False,0.9917427609056177
b8f322652153ca2ef212394bc7e13f10025515a956b902d0e06529aa8cfc9320,0,False,1.0017807266814232
CNET_102801.exe,0,True,1.004647133375125
Sourceforge_983.exe,0,False,1.0019397630928946
ad5afcccd5d10dcecde119172f2f32b92ea54bd9ac3de0dcf1f30e790353814a,1,False,1.0008727531593502
dff8a6d0ce43f31e216efc0c030205126ec6b339860082811da098959d3685b3,1,False,1.0068090803169176
Sourceforge_4935.exe,0,False,0.9930147392706598
jy3BzhR9UfMtuVeICmkQ,1,False,1.0088995140264272
CNET_203174.exe,0,False,1.0023298303515442
CNET_247893.exe,0,False,0.9983533536247072
1785.exe,0,False,0.9973010622856444
hRVBH2z6buFoNA7kZvS8,1,False,1.0004860719971005
DqEkcaoC2TuKxgGPdrsR,1,False,0.9914851182423908
Sourceforge_2007.exe,0,False,0.9997004588912185
Sourceforge_526.exe,0,False,0.9995748855961974
Sourceforge_4915.exe,0,False,1.0010796671678166
97579d53b8d41062348e304271fde513dffc811e0f7f98ead852f6c7fac25755,1,False,0.9977436295670288
FQoVzMSR1ub35GBHcUCO,1,False,0.999715312420521
f0cba70d2e87b1a0854221337c7efc8d2e1f8e587ab44b433b7799f69436192b,1,False,0.9974082481709808
Sourceforge_7769.exe,0,False,0.9941589393435944
Sourceforge_6147.exe,0,True,0.9982955940342995
Sourceforge_6160.exe,0,False,1.0060250970709128
CNET_102145.exe,0,False,1.0000769523170017
Sourceforge_1699.exe,0,True,0.9984137304009949
dad528d068d6bd4463eee4bf56b82bc9aa6d8b288ff7b4fa3707292ea74cec63,1,False,1.0025103937535638
J31r0hE2xFveWf6CNwGa,1,True,1.004753244983797
e6943f487ad3d58f15cd6e9934a16c6eaa9bc33f53706fdc20e9d2d25115edb9,1,False,1.0037241885002
Sourceforge_6399.exe,0,False,1.0044886867217604
Sourceforge_5824.exe,0,False,0.9939710064055
Windows_162.exe,0,True,0.9976840668510725
Sourceforge_6016.exe,0,True,0.9978538316801417
2429.exe,0,False,0.9990986621040785
Sourceforge_7755.exe,0,False,0.9931727738377786
Sourceforge_3551.exe,0,False,0.9989190554262721
hs3jvI9Jx7iTzKPYEXcl,1,False,1.0047019563640827
DoxvCPAMl639BK8FYpLV,1,False,1.0037265524699828
bcygaiFVYIRLd7GOsP8t,1,False,0.9937879348175166
1523.exe,0,False,1.0018441816305983
70739b1971f8c03f972f9ef8c1fc9d4c52248d997ec10526fad52ab2eebfcb24,1,False,0.9995573578651074
CNET_105299.exe,0,False,0.9984007863390819
Sourceforge_677.exe,0,False,0.9990294555178945
cfOjhHAekrZLs7GiCm4W,1,False,1.0068055660986512
C4VOaQKgkyhfcnNI3RsH,1,False,1.0038220853201658
Sourceforge_7073.exe,0,False,1.0001447470085683
dT4zQLE6Z2kCapGr1FYy,1,False,0.9960816915982333
IjrWTQDLym7lfuRd2ibe,1,False,0.9978301318908446
jzWGYQn7q2fuCKNcUpAx,1,False,0.9986770406347512
294.exe,0,False,0.9976469177701793
2487.exe,0,False,1.0001258077843365
c4c1cc08a047eacb93483e0f84e33cca879ebc13585c3f948bcf9f2b32268ea0,1,False,1.0040589352657914
CNET_255172.exe,0,False,0.9967518657476547
cdead85f20117608ecf56dc6014781a7b4cbb677e4c427e43508486da978c14f,1,False,1.0058519066082396
gNQ3UDOX98dJqLmxvuSc,1,False,0.999714434209828
ba584c4ad14c72eade0287c549b88e0d7b37c8295069011a9ee61ac1fb407925,1,False,1.0020107810487455
b110caa172dd3d74dc7d33cf7e82f602e0e18a9c9282c4e60a845d1ab8db7bf0,1,False,1.0059648351668342
c06d7c205ba15c1c1e3de8ffde56c6e69be2b7e479a37c0caa42df47327ffa5d,1,True,0.9906626098151065
c9a3d0ba59e9e61c0446bad11ff8337c8888023deb4f9e1c4fb10e603fae3019,1,False,1.0020339651990429
2pYN8FCaQDlyRA7xOWsP,1,False,1.0016870829377365
1267.exe,0,False,1.0069469806198652
CNET_41626.exe,0,False,1.0006382656117325
8296ce485ee441ba87b79e5701ddc33294165defb245b586aebae881c769bc7b,1,True,1.0064369846424215
softonic105.exe,0,False,0.9947270722279578
ba83ff4d84d7384b0c6acedcf16e22013e94341608113f711ad7a1a59be35245,1,False,0.993489720835723
gr4aMsZW3fHNbiP7eI5d,1,False,0.9991206338878776
Jkp4jA821MuFmbZU6xRr,1,False,1.0006732257340312
696.exe,0,True,0.9981898872551841
Sourceforge_6779.exe,0,False,0.9998100591241524
Sourceforge_7623.exe,0,True,1.0050596425361786
Gn3Mf8X7jsWUyDYOIRLp,1,False,1.0058125890726575
Sourceforge_2265.exe,0,True,1.0009899979752086
Sourceforge_5471.exe,0,False,1.0036824793176338
5e9d6998f7cb830ca2bae15b2aa9b136ef2039ddee7f4242a506fd194f7df6fa,1,False,1.00274981942565
