0,ground_truth,Corrupt,Shapely
Sourceforge_596.exe,0,False,35430592.94766229
CNET_234346.exe,0,False,35429131.35967695
96e5b1bfbdff4a565f8de645a9d2edaa17f9d52f17cc01d7384bbe00594ace52,1,False,35428652.41514306
Sourceforge_4115.exe,0,False,35431492.53518885
28189232492f56f9dcf75cc7766dd70d5866944f3e755f4840c89f2f81d3ea23,1,False,35428657.61206694
fBFxXAQ4LR0ENTyS91rY,1,False,35430784.71048731
Sourceforge_318.exe,0,False,35430289.650477834
05482830f3f256740b428ce8a0cdf68637141e7af9715bf1facb81c9b188eac4,1,False,35424712.21332561
jGbqZYOa6c8DNE4ugLTh,1,False,35427949.03280497
auJL2IBelRMpwS7hKcmU,1,False,35430888.98494618
17a7c321e117bb3c400bce286c7ce19454c2b3852178e47416739cfe0d855b1d,1,False,35430415.86127417
AYVnhTKJPbW2eBjrQ3Cc,1,False,35430473.93549022
82nLVASm1tBsdgHMvEXP,1,True,35422715.09651985
CNET_241417.exe,0,False,35427487.25108546
1979.exe,0,True,35423196.451981135
5AycfmLjIp7NnvgS1JYW,1,False,35429434.39783145
Sourceforge_4564.exe,0,False,35431851.18471779
BizuIl5W3K6fAoqSZnyX,1,False,35432332.349754915
448f6390c213c83f2f8d874047eeb80131a522a0751020a21a2e413cdb8b3675,0,False,35430430.636201434
220be60350051d8c6e2b4fde9ded89ba539b9f2d1047a205ee3c4efd3079caf8,1,False,35426997.92674167
857rChkgSJiFGI9Zu6Hb,1,True,35423107.94895977
Sourceforge_3215.exe,0,True,35417194.346008
CNET_108126.exe,0,True,35423944.64940241
CNET_103644.exe,0,False,35434773.67333985
Sourceforge_6544.exe,0,False,35433833.860282265
Sourceforge_6229.exe,0,True,35421979.87989736
ce32c8f43d3f6e3997717ebb159cfc2dcd974ef1743df754381678297b91bd30,1,False,35430768.304167375
Sourceforge_3209.exe,0,False,35430761.40738132
9655c635dd8e12b06850359f632d2315c8ccf9d73e742c2ea909b810a1e1b17c,1,False,35425563.297300525
Sourceforge_4365.exe,0,True,35415888.7693997
709.exe,0,False,35434312.38906328
Sourceforge_396.exe,0,False,35428629.20131628
9IxlHe7TDc8iUFbGMumO,1,False,35433435.4015854
570.exe,0,False,35432896.19481173
35ac176aba9e60ede019df52996397f18cb7730493e01b337e61a7d2248186f5,1,False,35427635.87478767
3c941e0ddac44eee9b8f9da4b372c32bd7305a54c6380814c8d6198fadfbc298,1,False,35427252.60691202
Sourceforge_5214.exe,0,False,35427255.40362599
Sourceforge_2308.exe,0,False,35427864.79916458
Sourceforge_3853.exe,0,True,35416574.33670965
b408d1437535aab5eb52b147d59272e8056375f2e90e2ccef71c062980e36b2f,1,False,35427512.273826085
99fff9d5a8e3fc08b748c231ddf6e43c3cce95fbc3d09bc55ef4208929699198,1,False,35424235.88160397
CSqAJat1xPWdzs8Y3mwy,1,True,35420816.15534177
4f6596efe641b81ddd81964e33e39e6a2609a612ccede80164037d857d2529ac,1,True,35426348.73899403
cquHZ28hReUoI4aJGKin,1,False,35427206.72877203
51df5f6c16251f8995cf9e20fbfd1364acfe93d15306d838b8f7faf0c49e61cf,1,False,35430105.458818614
0f3689265294b1bf13111e404849b532441bfadb6adef863f7d04d6d2d14a440,1,False,35427835.960387886
JPNtw3z5pD06EAd94oxh,1,False,35432756.19964116
1b70a2a3b0be83dee7cc320c5089cf27abeee73ea537d4f4332d6e093313d6f6,1,True,35419005.50396972
0e7143673832dd7d36b8a9e12632519a3398842affa1dcfa8c7ada62b8fe92c9,1,False,35425318.17961153
7047468f505a123f56ccbd269d7a068c4386bd8f362c93e1c3debe636872cf49,1,False,35427106.700168796
623be8e2b02633da3f5e6dfc384053e2c56c1569bef792719ac3aea52b32ee3a,1,True,35425296.796482556
AdTYlL1J4j9HUiy87Dmg,1,False,35427456.88885815
gyZztfseanvGp5uX2qix,1,False,35429345.70873388
1ebbcdcba9cd9122f3dd11dd5fb327c9ace359c0612cc83143bea530a569d070,1,False,35427422.65785807
1740.exe,0,True,35422432.46582964
Sourceforge_1597.exe,0,False,35432149.013173275
Sourceforge_4152.exe,0,False,35434567.905207425
CNET_221790.exe,0,False,35425647.76063206
fMe1zLP0EGjFXQrbdCqs,1,False,35427397.83204544
Sourceforge_5282.exe,0,False,35429053.15770606
c666da0a8b5362097e6f268f64fc6726437abf1124b825916b75989743f85887,1,False,35432310.60939909
4QlfSpex83Nsh2oBcWXv,1,False,35429490.20713054
CNET_103723.exe,0,False,35431341.94368348
CNET_38173.exe,0,True,35421193.65430716
31aeb8e51051e3d4f523140e952cfdcbd12fa1f65bbb85e1b0050a67d61320b4,1,False,35425877.860194825
Ek7vsbD2Zd4IfM8xA0lw,1,False,35426263.3831633
Sourceforge_4096.exe,0,True,35416011.58514364
3055e80c8ff0a09743234326bbb0823b7d5521394c14869d777061ebb538cdbf,1,False,35426282.675827436
HBoK6P8VSAEZhR5z4Qq2,1,False,35426011.0016012
Sourceforge_5876.exe,0,False,35433344.34376983
c3cdfa4c1d2371fc90358233ff0a9a67b6adbe3047c2614e2da327c1ef9eb98c,1,False,35424952.69053161
9c6ef89802a2c9e031dca9a83e8094a37f4ca04cacdd689de8a5330e041278d4,1,False,35431917.56660286
7f2479059d59945cd9c76bf5a6610ad025973fc6f194ad0be02a5b759a94ea89,1,False,35429126.64046603
Sourceforge_2352.exe,0,False,35425355.133582205
4wJsmEQAIdSi9BXK1g2o,1,False,35427880.39675308
aBgtuX5CYTZnoksmANV7,1,False,35426884.76946034
ibDT9XVyqJNrcztvEHgF,1,False,35423893.705979444
529.exe,0,False,35428964.97868791
1459.exe,0,False,35428290.83171815
163ed026f473e6c8d2629198ab0b942aadfaf407f3ce53fe5a7f11cc58553ec8,1,False,35427542.395335026
7b6a2c47f68bdabc73a7dc13ffc5d8c241419161c13f88f85de0e4ab5e5ca7f2,0,False,35430062.33964209
CNET_202696.exe,0,False,35429124.875824
EuaSn2m5IjW6pURYtfH4,1,False,35427242.55211834
d548d7753334dfe422bfdb4c5c174cb25edde387144d8b9104191456e3633f11,1,False,35431387.64593524
a499cf2049b07ec712d16919a33bb8fe1e851bd3947af2963092f05b31f1718c,1,False,35430349.53785975
02492e111817e0680c6b9d1acc067d6a667ab1e41e4b2a965c932d727419ba21,1,False,35435721.962466024
3d85fdabc1c19961d706fda82011463cbf3f90e4a00edd97845b62bcc45cb3de,1,False,35427990.133548796
b70a9989ed724a7434ad18b7b7a6723b79ad7d8aab775aeb61c9c883b68e0c44,1,False,35430796.46661416
d456f952374d5b156285341ee12f53db9712e7261e22e2325da1c7e80c6b604f,1,False,35429756.384808846
Sourceforge_7362.exe,0,False,35431228.52733199
e98bc106a610de3a5680f67cbd1d5442bdabc63b6769fee37a96f05a80f20750,1,False,35430129.84193632
fEnNJU3pLTbSOeFxaQ0z,1,False,35430542.71517987
C7cZvXSQWwI0ftjA8xLN,1,False,35430657.19884701
CNET_43382.exe,0,False,35433535.33159078
je0Ds6Gax5oiTCmPAcBR,1,False,35427551.266587615
581bD2ouMmKpySGQszri,1,False,35431918.57678398
Sourceforge_5789.exe,0,False,35429850.49280791
2189.exe,0,False,35428063.20743456
aaf3f519e595c585517241c2968d2ffdd53463210ae8a2876ea34f151f426314,1,False,35429706.732556045
CqlFyksTYLVw0eQfJZGD,1,True,35422669.860626124
cqoIY36dhwfDNrnlHJsx,1,False,35430308.19615303
99ef7b72436339cfca5e3b632904f2636acfcfc56db01bcc3c2bb5142741bf51,1,False,35425181.23104869
Sourceforge_6012.exe,0,False,35434824.310956046
CNET_207733.exe,0,False,35430021.86995786
31374a4131c3961a0c393432f86712bed0920398ef0383ab8533fb036941e44e,1,False,35429148.51646639
Sourceforge_6233.exe,0,False,35427311.845219284
erWsqub0mkpO1NyCoDlB,1,False,35427980.8376534
dclwUqBMsAQPvHS9KzpE,1,False,35426146.65574439
CNET_236633.exe,0,False,35434626.67426977
Sourceforge_1966.exe,0,True,35418973.92747942
Sourceforge_1076.exe,0,False,35429530.46749262
dbc65177fd21d6523b751d9380f8e668592465d56ea548dbe6bfca27aa0d5188,1,False,35427054.5991122
3IxTl7gVswPM9eJDkapX,1,False,35428743.36013224
Sourceforge_2161.exe,0,True,35418365.060013324
3911b8d30f3d6d8725e272857398404e8e02c2fd8898e017f5ced3fc905841b3,1,False,35432896.48641086
Sourceforge_160.exe,0,False,35425943.36802771
gmqz2kCeo9bVnEhWwBLT,1,False,35432376.61387101
5f4b1e025fff8f9e7e8ea938332f6da109cc6917e3a1e38996e6f99016d89384,1,False,35429427.99446281
Sourceforge_3308.exe,0,False,35429859.066267714
DH7q2gbnvTQ6CSFela8h,1,False,35426399.22187013
Sourceforge_3584.exe,0,False,35427199.7061404
CNET_33582.exe,0,True,35421042.34091502
CNET_108146.exe,0,False,35429112.42938874
jruhTVpPOJAywFSdmcs5,1,False,35431232.499585494
Sourceforge_6328.exe,0,False,35425087.6073532
4L1CmOTeP97DlJRjf6BA,1,False,35427494.8569966
cfedadf3824f0e8c910b6938fd28163f9978df0073b22111da4f19b554bb854f,1,False,35427867.35933245
425313e19020f9d4dae7af150aaf6149dee1e3eebc927243f5e63a3eb44fbbfd,1,False,35428307.20750813
J8BKYxOaonACvqH5GT7m,1,False,35428988.18384924
387d26467015fe41d1a694b0dc9f3a4a52e7e57f4ec0cfc63d636bef1d9f4df7,0,False,35427210.861557536
859bfe7013c87bbafb40ec4505ad70e74327bab069a2c8524bd7263b28befa22,1,False,35428439.69894028
ef9e7ef2b914a234188bf7e7925d596ec1bdd0e2a1d6bf4fc0d11bfc3cf815c9,1,False,35429544.41599946
Sourceforge_2277.exe,0,True,35421420.99393516
339870a52cd23a552ed138792509ae951c0c103560ab80f739ebd44733012a03,1,True,35422545.12269848
0e8078997390e53ec0f6e94ee705f1ae07e045a8c710e705450e1c1b0443339a,1,False,35426164.93875741
a8614ba7b98ad576032d8610ff9b74bb402e1498c41f9f330e7a0df326852de3,0,False,35428753.36149088
Sourceforge_2911.exe,0,False,35427185.00549753
Sourceforge_237.exe,0,True,35426502.493938
e5c6eb60211ec6b21425f7cd63d597109dfd4c867b5645b52d05684be59097fd,0,False,35431220.68955935
Sourceforge_6672.exe,0,False,35437314.137838416
ca43c51f611cef5439af82768d2a59e3ee5a108cea46528469c1521002c52d88,1,False,35428626.820031255
ab9a7f997da81bd7202c49bf0f40ab06b89fcafda9f91f89a0b186291890e099,0,False,35425346.000005685
6a6addfca82d59b63c2e432f338b09fcdaa9da14489d8c494074660f48cc0242,1,False,35430780.51932011
180a6e9aa80734acdcbb0c78954d7226d3fcca60421a81b6fff828bf79e84169,1,False,35430559.51169423
5chuolCpgextP9bqGSBW,1,True,35420191.70983945
6hFQvE8Ae5NfGVkHnC7t,1,False,35428413.60952093
Sourceforge_5867.exe,0,False,35430545.99395354
Sourceforge_831.exe,0,False,35428345.281202406
hS8m6ZTrn1yFukDsq9aj,1,False,35425744.240485005
IO6DAy90tiLWnlPEbf5K,1,False,35427346.874551624
426.exe,0,False,35428874.21783059
Sourceforge_7203.exe,0,False,35428805.923680924
09a0d6a0c441837ea7422cd4ed81d634b7a765be9549802263b35148fe02f3e9,1,False,35421307.7135918
1060.exe,0,True,35422683.99596332
Sourceforge_6884.exe,0,False,35428934.87451067
0FdOaDWrfBU6TqwCRYxA,1,True,35419615.80298527
iCIfFsxNyKkVzZv8cGma,1,True,35424034.861796856
13df47f0729e6cb4f6c115f02f4d0402b7a5aec716365b3757c63ef496e2575b,1,False,35426543.17434698
Sourceforge_3475.exe,0,False,35425179.14643616
c1ab0c53027e46033b316691e66cd0057906b2a40d04b26ed6cb094988f58214,1,False,35427235.26419548
182.exe,0,False,35429230.97432218
Sourceforge_5030.exe,0,False,35431572.66220618
9xTAMrBbq2ugRtDJ3lGU,1,False,35428785.31021469
575c6b83dc27d675dbb398591804e9a788b6ae312b02ccb5e842c4b6af0818e2,1,False,35426046.675748065
Sourceforge_6966.exe,0,False,35428879.241800316
dUfv0TkQX9qN1PzWpcFl,1,False,35425437.065680325
cehUQsv6zANDEG2iYkng,1,False,35429683.1279119
Sourceforge_1136.exe,0,False,35425429.29188144
Sourceforge_2823.exe,0,False,35432413.81802221
KXy5fwEeZon9r6bHAvRg,1,False,35427426.28669137
639dfb6bb9a11a0b1ad03c560235d9c36cebb009aa2518e63f0a374c8de731eb,0,False,35434791.733930185
CNET_101548.exe,0,False,35426444.92635567
d503c8474ff26f3b8b9bc7de1e7edeabd3c5b3a7e9f4fff1bb701535a729376f,1,False,35427573.95698709
kg24YRJTB8DNdKMXpwOH,1,False,35425606.74912497
d3f067d5193b90104a5bbc755b520d23f37319815036a4cce461a995b1bdc065,1,False,35429314.83414252
3a0lJWnNRb8QIxVHALGd,1,False,35432579.01241999
i2zSbNFKQtwAYH8n7Cfx,1,False,35431407.17469431
C9KZx8YrJejnW5B0sqgQ,1,False,35430604.88468385
Sourceforge_4795.exe,0,False,35431585.62506557
209d3eb1734c2f365bb752613949e291f3b33e8c882b6e46d25bd4c6e051229c,1,False,35429335.828629896
Sourceforge_6597.exe,0,False,35429160.538375854
AkqER5MCoYvp4mBzWgD8,1,False,35427051.679255605
5c3abd3f0587c0016f660130e0acf4dc3bde84ba45d30b67085a4d051742aaad,1,True,35418659.38092547
Sourceforge_6657.exe,0,True,35420370.90900228
Sourceforge_7804.exe,0,False,35431173.56469702
7dbc22b03e1b10a32d33e5adbce8b9e40bf7380059b7bab089ebf07c7def2762,1,False,35427894.55177491
670141c9dd5e6b730b941752b046d085566ffce0bfcc4f63fc50241db9d0921d,1,False,35431608.52058523
Sourceforge_7047.exe,0,False,35428889.52429785
Sourceforge_1442.exe,0,False,35426079.14325162
ff4cc20a94f3da13f940c0a284ad40954258b28ce2834c1e0cd03856ed8aad05,1,False,35428569.03730563
Sourceforge_7540.exe,0,False,35428101.51957312
1633.exe,0,False,35434337.70451415
ChvufROr8IQNFgstPBJW,1,False,35428455.58812637
c5sd6UhgaKivEtPoBQA8,1,True,35423142.99843446
1rpACyIiMJjE8mxc3NK4,1,False,35431311.464787215
fc7bfcfcf55a88a60f8c9890e6473172471065a3d93dbcfa449f06f7dc66184f,1,False,35432303.33994003
Sourceforge_6343.exe,0,False,35430633.681657486
2b672dd0e086dd4196087712ba0e34af205f518231545646c81d01411fe9bda8,0,True,35422485.38576326
8bd766a28c09c082789e0955641e5b39fb46004602b7e73961f8a5568b4fb6f9,1,False,35428889.29255675
CNET_44915.exe,0,False,35429435.98507209
b1FSAcmvx6wItGUPHoWi,1,False,35431417.70434314
Sourceforge_1001.exe,0,False,35427230.335841134
0MpJYhdbf8T7InoqcXr1,1,False,35426492.08288706
bqdDVk28tEPlRyvALWuw,1,False,35428934.86463999
89966dd362b436e2a9f2c8c60424c4d6c29197c7001146a71acdf9e29600a348,1,False,35426766.345809236
8H7F04qlbk1nuVtCmRzZ,1,False,35427291.66296108
CNET_101677.exe,0,False,35426811.37410219
35i2FSK0EnVOmNHpd8QU,1,False,35431347.261573076
92efad6b503879d45151791b9ecb4f0b8240b62c0f0a7f00aebc4986e74dda3a,1,False,35429315.035577536
5d7d10052468e1d292ead6cc3b97b869cabd8a4160792a0e856c54e734c49fdb,1,False,35427952.868296675
6KDiSvjJq215CNuoGzH8,1,False,35427332.0483966
647df4453044059c24cfcc2e37824159f29474bdc0b5755ae1a832d019aba289,0,False,35429049.16068207
ee4cb8147930b79304f60f6160cf2532f3004cf9d4d838576f3cbb850c085294,1,False,35426615.3186643
702.exe,0,False,35427885.10357212
0562b4e5b58e8deb76502accaccc38ec5cfeab95be2f1c9f35fdd3c24b1b77a8,1,False,35428753.21110251
kbiU1Na2Kx7Cm6sovIBy,1,False,35434446.50037111
4e3b4288c6eacc559b76cb86c7caf1f44beae471d8008370abf43c150cd898e0,1,False,35425464.81132662
Sourceforge_555.exe,0,False,35433096.53214128
EVYzBCh5WsU7RbHMgvFK,1,False,35429821.15514604
Sourceforge_878.exe,0,False,35430776.16268062
CNET_262468.exe,0,False,35426732.99214412
f0jhPJ2913c56yY4mwEi,1,False,35430358.461867675
3bapyeGYC5Zot4Sm1NOd,1,False,35429692.47168387
2IyqEP09z683Sx5XWmao,1,False,35431827.16079491
HgcNkyo38ZnXM5ePvLQT,1,False,35423293.99846554
02edbdacb4bbf629d577ebdbddeb517af57790f2dc06dca4e412be4760381af9,1,False,35424094.75495406
2e24fa4b77e00baabb112903fd816861813feaadddcc9e32c31b516e48d489e7,1,True,35421572.75800096
414c6bce29329112623ecd04755efb2e2e3afe09692f581ac773d8aaaa767098,1,False,35428725.080514684
Sourceforge_5153.exe,0,True,35419540.4455015
626a065b493acc0636e75406f146741896ec430ae30cb7cc2ebaf70cb6640afd,0,False,35427711.03481771
BbYwz50Rv8TM1CrPDnkI,1,False,35432192.90974049
2307.exe,0,True,35420921.478168555
97c4e3a8a64210080ff55dff27702f80a70f150537ac151c514007d1bc4ced38,1,False,35425826.80676964
24cb7f01e7145bec55d36a8acc1cc1abd754ef76615097aeb792fa5025bc7cd1,1,False,35425364.1825133
DivyGH4pxZbNF8jSKEnr,1,False,35429860.926105835
Sourceforge_7673.exe,0,False,35432680.508064955
103.exe,0,False,35430848.66013819
CNET_264607.exe,0,True,35418592.17124685
0509bc226d70b92af463faf227768d9233d1d6ef1d3544d34655758f61a6d0fe,1,False,35427798.02384672
93ecd9e9e4aafc2db6e79a03ac2d2f3e25aed736c28006bff1afef89622a890d,1,False,35430931.23381976
1c71f8ea6feb7151e43dd7a022fed82103545c6e079231fd59df26e00bcdb66b,1,False,35427244.61918887
95v7GINU3kVdepaZEhJo,1,False,35424351.716433816
iQy8orOf7tFLkGpZ0CBj,1,False,35428753.32506223
2riyIFwQHLl3GnakxJEj,1,False,35423119.78427457
Sourceforge_1473.exe,0,False,35428528.98692395
f028c3150e3a09ef57a74a54d8385b3f8b882e4ff5deee6fe21a6bb1246af799,1,True,35426745.608837195
b00ef999bf0f3b740c17d0cf0c144ca54dbe9ef7884951408eaf44bc3b5817cb,1,True,35420237.08846541
3d9fac9666285fade4c7d186f08f7efe02ab4b6307acdb04e6bb0cfd2bc79e58,1,False,35428828.66111205
1128.exe,0,False,35427254.128186524
crKe1xWtHpsz20LdiVMS,1,False,35425224.7423491
Sourceforge_7399.exe,0,False,35432701.7734855
Sourceforge_809.exe,0,False,35429336.00102394
1S9ui2XqltCJAOGUPw7v,1,False,35431199.40076175
df12e7f322e9bb39296304bbaa479eba3d9628dd22fe13ec0dbaf8815f746d00,1,False,35424050.87312425
Sourceforge_7527.exe,0,True,35419164.72106227
385.exe,0,False,35428341.71040579
jIDdt1WG4JV3zMa0XSb2,1,False,35430345.27709862
498313c92444015ae0e5a820b7b586250a175052284a0e1c6a2a0eb9c6e51146,1,False,35423373.1450552
50b0f4a288f76c6434b4d6bb9d6558f374b3897c0bd9f08ac4cf5640ed464d8f,1,False,35429036.46320641
Sourceforge_7499.exe,0,False,35426943.65195016
Sourceforge_4668.exe,0,False,35428845.599077165
305595fabe9cc08288de32dd075741c9a77b7f27298d09ce09dc8ab92ea6f400,1,False,35429670.662333675
9EbqOQ5sCRtSVzg3DyMn,1,True,35422529.13478733
Sourceforge_6416.exe,0,False,35433900.07876543
JqmwBOLiagP4M2XkErvC,1,False,35427714.03791621
424451b348b3596f08e28772ee3afb3f16676687f6192746f132394c25112814,0,False,35430949.84010075
Sourceforge_336.exe,0,True,35420834.25115529
jP2yCZi31GWFOEVB4k8x,1,True,35422567.9930337
gQePb628SxKWtsRZcFV5,1,False,35429896.95171816
501.exe,0,False,35428432.69106016
eu3NlqHJxfOcWkZIR87P,1,False,35428631.3438206
c6ca0cd9b0da2fc0dc57358298f0cd5d171858572003fb9bc386206eb92a598b,1,False,35431713.95522064
Windows_28.exe,0,False,35427583.3252397
50a9a6458ceae24a426b09cbec183d1e4e29c48df41f92ab06b7dab7554b395a,1,False,35427964.53830785
f4a29ef9322d68551447b572645dba6dfc3fee4be8cb4ceb1f6e19006e205939,1,False,35427977.18082322
HJayuX4Fh0GRBoALP6jx,1,False,35426877.87901699
Sourceforge_2071.exe,0,True,35417148.193239525
a627db52d903346fed03bee147614e8ab0c7e75f650b24ea20f8699939c44db0,1,False,35428343.82029995
b8f322652153ca2ef212394bc7e13f10025515a956b902d0e06529aa8cfc9320,0,False,35421841.49694668
CNET_102801.exe,0,True,35417222.94600301
Sourceforge_983.exe,0,False,35428505.87322288
ad5afcccd5d10dcecde119172f2f32b92ea54bd9ac3de0dcf1f30e790353814a,1,False,35432153.44390388
dff8a6d0ce43f31e216efc0c030205126ec6b339860082811da098959d3685b3,1,False,35431201.91424136
Sourceforge_4935.exe,0,False,35430373.0817461
jy3BzhR9UfMtuVeICmkQ,1,False,35425422.02537032
CNET_203174.exe,0,False,35425237.10968775
CNET_247893.exe,0,False,35430134.1907376
1785.exe,0,False,35427911.986730844
hRVBH2z6buFoNA7kZvS8,1,False,35426461.364224575
DqEkcaoC2TuKxgGPdrsR,1,False,35429880.35841524
Sourceforge_2007.exe,0,False,35426473.717504576
Sourceforge_526.exe,0,False,35434206.67369675
Sourceforge_4915.exe,0,False,35428513.8056448
97579d53b8d41062348e304271fde513dffc811e0f7f98ead852f6c7fac25755,1,False,35424195.00920454
FQoVzMSR1ub35GBHcUCO,1,False,35430803.967700176
f0cba70d2e87b1a0854221337c7efc8d2e1f8e587ab44b433b7799f69436192b,1,False,35424447.598322794
Sourceforge_7769.exe,0,False,35430049.53445776
Sourceforge_6147.exe,0,True,35417529.67783987
Sourceforge_6160.exe,0,False,35430979.10738693
CNET_102145.exe,0,False,35430152.20650234
Sourceforge_1699.exe,0,True,35418560.709221475
dad528d068d6bd4463eee4bf56b82bc9aa6d8b288ff7b4fa3707292ea74cec63,1,False,35427416.98558954
J31r0hE2xFveWf6CNwGa,1,True,35419933.095559396
e6943f487ad3d58f15cd6e9934a16c6eaa9bc33f53706fdc20e9d2d25115edb9,1,False,35425913.78544468
Sourceforge_6399.exe,0,False,35429186.67623833
Sourceforge_5824.exe,0,False,35432937.63679802
Windows_162.exe,0,True,35423832.3830875
Sourceforge_6016.exe,0,True,35422458.046245955
2429.exe,0,False,35424228.78522314
Sourceforge_7755.exe,0,False,35430063.2761945
Sourceforge_3551.exe,0,False,35425386.265452154
hs3jvI9Jx7iTzKPYEXcl,1,False,35424300.61984484
DoxvCPAMl639BK8FYpLV,1,False,35428390.040040225
bcygaiFVYIRLd7GOsP8t,1,False,35427498.27906648
1523.exe,0,False,35426041.016797096
70739b1971f8c03f972f9ef8c1fc9d4c52248d997ec10526fad52ab2eebfcb24,1,False,35424648.27937141
CNET_105299.exe,0,False,35434682.91013492
Sourceforge_677.exe,0,False,35427360.5670882
cfOjhHAekrZLs7GiCm4W,1,False,35427020.78216139
C4VOaQKgkyhfcnNI3RsH,1,False,35430916.045169584
Sourceforge_7073.exe,0,False,35430673.70338943
dT4zQLE6Z2kCapGr1FYy,1,False,35429687.94737043
IjrWTQDLym7lfuRd2ibe,1,False,35428293.150823064
jzWGYQn7q2fuCKNcUpAx,1,False,35425252.10659199
294.exe,0,False,35432040.34710914
2487.exe,0,False,35426556.082659215
c4c1cc08a047eacb93483e0f84e33cca879ebc13585c3f948bcf9f2b32268ea0,1,False,35431305.26829204
CNET_255172.exe,0,False,35424624.143185236
cdead85f20117608ecf56dc6014781a7b4cbb677e4c427e43508486da978c14f,1,False,35429223.11720464
gNQ3UDOX98dJqLmxvuSc,1,False,35430055.15660076
ba584c4ad14c72eade0287c549b88e0d7b37c8295069011a9ee61ac1fb407925,1,False,35425699.328020945
b110caa172dd3d74dc7d33cf7e82f602e0e18a9c9282c4e60a845d1ab8db7bf0,1,False,35428250.204957716
c06d7c205ba15c1c1e3de8ffde56c6e69be2b7e479a37c0caa42df47327ffa5d,1,True,35422078.3481507
c9a3d0ba59e9e61c0446bad11ff8337c8888023deb4f9e1c4fb10e603fae3019,1,False,35428682.585063495
2pYN8FCaQDlyRA7xOWsP,1,False,35428428.195731334
1267.exe,0,False,35427279.54544637
CNET_41626.exe,0,False,35427762.07660523
8296ce485ee441ba87b79e5701ddc33294165defb245b586aebae881c769bc7b,1,True,35423292.00752805
softonic105.exe,0,False,35429081.055265665
ba83ff4d84d7384b0c6acedcf16e22013e94341608113f711ad7a1a59be35245,1,False,35430683.83775824
gr4aMsZW3fHNbiP7eI5d,1,False,35428340.70534941
Jkp4jA821MuFmbZU6xRr,1,False,35428048.390278846
696.exe,0,True,35418529.21535154
Sourceforge_6779.exe,0,False,35429572.53610324
Sourceforge_7623.exe,0,True,35423144.769956686
Gn3Mf8X7jsWUyDYOIRLp,1,False,35430153.51467477
Sourceforge_2265.exe,0,True,35416399.91241006
Sourceforge_5471.exe,0,False,35428259.699964516
5e9d6998f7cb830ca2bae15b2aa9b136ef2039ddee7f4242a506fd194f7df6fa,1,False,35429250.70050148
542c718caf7ba66bd89b64c55f778922696a3800a1dbe9b5a012f334dd5ef8fd,1,False,35423890.19843232
Sourceforge_1739.exe,0,False,35429509.66775467
CNET_242435.exe,0,True,35419868.65871179
ba684ebc48901ee996b66714e35477d733b515c3c30830ede0647c2d82f61780,1,False,35425112.22977241
243c35dcd77d6debcbadcca636c0e8a48b81d352352a278aefd8d8196fea572b,1,False,35421810.958577365
4f8bff007eeb2ac3b68400127782b5f65da36302d8e930bb6e51ecf2dde6137b,1,False,35431423.283242874
6LOgJTo7YduN84r1vPk9,1,False,35430869.77359726
569c907b85c7a2f9dba0d5d7931cfc5346858acd73bfe8784f17785cf9bb4261,1,False,35427042.24411939
